HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO,Fear_Greed_Index,ma_24h,ma_72h,ma_168h,TIME_UNIX,vol_8h,vol_24h,vol_72h,r_24h,r_72h,r_168h,TIME_UNIXs,dayofweek,is_weekend,hour_sin,hour_cos,month,Dominance
117227.2,117086.02,119529.81,117227.2,117010.59,74.86842,0.0006348949423293711,,116411.88416666667,115982.20069444444,,1758182400000,0.0026239274060385217,0.0029515433619192893,0.002409201731180281,0.003142135620217701,0.021701054792304664,,2025-09-18 08:00:00,3,0,0.20791169082005315,-0.9781476007333181,9,
117298.82,117229.58,117350.0,117298.82,116986.46,114.7574,0.0009790604628750561,,116443.08458333333,116015.79944444445,,1758186000000,0.002543182709532241,0.002892109287166687,0.002406880819949491,0.006424795673548367,0.021057765553203378,,2025-09-18 09:00:00,3,0,0.3040330609264212,-0.9526614812532892,9,
117190.47,117298.82,117307.5,117190.47,117037.44,21.28856,0.00018167637792164377,,116477.72333333334,116049.43041666667,,1758189600000,0.0024738100178322772,0.002875247098912129,0.0024065940181804794,0.0071445182561507,0.0210982857397779,,2025-09-18 10:00:00,3,0,-0.38992768778978926,0.9208454801403483,9,
117063.41,117190.47,117510.0,117063.41,117013.77,30.83895,0.0002631405672982729,,116511.27666666666,116076.83888888889,,1758193200000,0.0012811080930554524,0.002879402210184797,0.0023931506375846736,0.006926655365951495,0.017146667825180373,,2025-09-18 11:00:00,3,0,-0.7787908532707984,-0.6272836733581878,9,
117134.78,117063.41,117510.0,117134.78,116977.59,42.74385,0.0003646854152083669,,116550.01958333334,116110.09944444445,,1758196800000,0.0013322492071441558,0.0028755689214319496,0.0023611396605086937,0.008001638484419038,0.02087118339355354,,2025-09-18 12:00:00,3,0,-0.6652303546515232,-0.7466381822879196,9,
117443.99,117134.78,119428.61,117443.99,117021.97,330.50444,0.0028017195064620514,,116605.065,116148.30930555555,,1758200400000,0.0013609431762033484,0.0029038132040356116,0.0023757180854389404,0.011376653528287761,0.02398675488835922,,2025-09-18 13:00:00,3,0,0.0026179908852226705,-0.9999965730559904,9,
117657.99,117443.99,122077.69,117657.99,117405.49,41.13798,0.0003455606644285788,,116690.53916666667,116189.6763888889,,1758204000000,0.001294349478840218,0.0027178436525394007,0.002381542617854097,0.017744487101559292,0.02597175991955325,,2025-09-18 14:00:00,3,0,0.5022655331429348,-0.8647134405204093,9,
117583.56,117657.99,117689.0,117583.56,114967.54,46.4513,0.00039788105359723233,,116761.71541666669,116227.38472222222,,1758207600000,0.0013448895638602213,0.0027097498887003477,0.002379321432703741,0.014741964488903747,0.023635710241340258,,2025-09-18 15:00:00,3,0,0.9177546256851373,-0.39714789063210887,9,
117572.55,117583.57,117995.2,117572.55,115277.6,38.37596,0.0003281442379099509,,116842.20666666667,116267.80097222223,,1758211200000,0.001330128718076388,0.0026561643682792182,0.0023663835553243326,0.01670509602323622,0.025378549828549035,,2025-09-18 16:00:00,3,0,-0.7853169308813469,0.6190939493090705,9,
117579.93,117572.56,117812.45,117579.93,116700.69,20.36804,0.00017354536401412274,,116908.87041666667,116301.96638888889,,1758214800000,0.0013299772171974282,0.002615245611289878,0.0023262543885867407,0.013794878427314972,0.021368220749092837,,2025-09-18 17:00:00,3,0,0.8567175188626968,0.5157858982889556,9,
117832.48,117579.94,117900.0,117832.48,117512.11,34.9572,0.00029688097983326516,,117019.13458333333,116337.03152777777,,1758218400000,0.0013690268787507531,0.002099403286342679,0.002331222955690808,0.022974465504269848,0.021895224945339686,,2025-09-18 18:00:00,3,0,-0.9218631515864629,-0.38751558645695017,9,
117494.31,117832.49,117832.49,117494.31,117196.33,36.40749,0.0003098306485591456,,117096.84000000001,116367.37416666668,,1758222000000,0.0017818422600763373,0.0021434594358438696,0.00236085796506068,0.016128513358802055,0.018946117601269075,,2025-09-18 19:00:00,3,0,-0.5685618507333087,-0.82264051802152,9,
117529.86,117494.32,118459.96,117529.86,110240.61,54.1273,0.00046899950417414205,,117176.19541666667,116397.27625,,1758225600000,0.0017814840133897156,0.002139742359308424,0.002360553929938384,0.016471563800077416,0.01866014612455813,,2025-09-18 20:00:00,3,0,0.4679298142615573,0.8837656300881724,9,
117299.21,117529.87,117529.87,117299.21,114967.54,37.00368,0.0003173588126723466,,117228.75583333334,116421.87652777777,,1758229200000,0.0017045677715528762,0.0021132553394417187,0.002371526396417676,0.010871030257736836,0.01533152268986937,,2025-09-18 21:00:00,3,0,0.2053501968096046,-0.9786885595889311,9,
117062.8,117299.22,117334.8,117062.8,100000.0,32.78688,0.00029414278092904973,,117249.71875,116446.52652777778,,1758232800000,0.0016065131492862658,0.0019855496403610702,0.0023706952377389057,0.004316329255851681,0.015394490319894594,,2025-09-18 22:00:00,3,0,-0.6691306063595654,-0.7431448254767574,9,
117073.53,117063.25,119017.97,117073.53,112419.3,49.69968,0.00042781755974276834,,117277.47583333333,116470.40125,,1758236400000,0.0016267927717556756,0.001960335368169027,0.0023703407912928592,0.005722748114895815,0.014901709555453113,,2025-09-18 23:00:00,3,0,0.38992768778756814,0.9208454801412889,9,
117424.21,117073.52,120846.99,117424.21,117020.0,41.37714,0.00034937938232075543,,117322.03749999999,116503.03763888888,,1758240000000,0.002057908902160599,0.0020324266285722393,0.0023715474913988933,0.009191547262410449,0.02042000830940749,,2025-09-19 00:00:00,4,0,-0.8921920137501512,-0.4516562969786317,9,
117241.33,117424.21,118459.96,117241.33,117118.21,12.07482,0.00010267136595341245,,117346.67416666668,116533.83069444445,,1758243600000,0.0021123147333903455,0.002015501475640071,0.0023800078045568608,0.0050688362328177305,0.019275069261493805,,2025-09-19 01:00:00,4,0,0.3411999766872221,0.9399907318206063,9,
117100.2,117240.08,117285.99,117100.2,117041.74,13.11798,0.00011198296048922464,,117352.91333333333,116562.45541666668,,1758247200000,0.001861701436753509,0.0019699982058880854,0.0023862794378579485,0.0012803711930675643,0.01791545526821192,,2025-09-19 02:00:00,4,0,0.891006524187712,0.45399049974083394,9,
116977.58,117100.2,117275.44,116977.58,116893.0,13.84284,0.00011826567192759297,,117327.13541666667,116585.65430555557,,1758250800000,0.0016707748336224886,0.00159880928236684,0.0023779845882331953,-0.005260967080157775,0.014485818152300212,,2025-09-19 03:00:00,4,0,0.4019477766533487,0.9156625933407074,9,
116990.65,116977.58,566522.89,116990.65,116700.02,35.29278,0.00013231260415032207,,117301.53083333332,116606.31583333334,,1758254400000,0.0016581850503824777,0.0015991139318455609,0.0023712757002374435,-0.0052251959012683535,0.012879576655224989,,2025-09-19 04:00:00,4,0,-0.6394390019787234,-0.7688418320750077,9,
116894.83,116990.66,117010.0,116894.83,116586.75,11.94531,0.00010224476719241015,,117285.92208333332,116619.6501388889,,1758258000000,0.0015681875721542682,0.0015043073203316777,0.0023355340812784495,-0.0031944383805363463,0.008281122935002383,,2025-09-19 05:00:00,4,0,-0.6749465545983055,-0.737866619678568,9,
116669.76,116894.82,116894.82,116669.76,116533.11,18.2305,0.00015621782594452423,,117267.89416666667,116631.98652777777,,1758261600000,0.0015554590150359572,0.0015263422880464753,0.002341848730620955,-0.003694799501598678,0.007671516547456569,,2025-09-19 06:00:00,4,0,0.9980267284282056,0.06279051953036127,9,
116909.98,116669.75,117082.43,116909.98,116669.75,31.30398,0.0002678131566861962,,117260.55958333334,116646.90916666668,,1758265200000,0.0017861747541293303,0.0015917613429312668,0.002352768818363531,-0.001503424704625278,0.009275477174321534,,2025-09-19 07:00:00,4,0,0.9999862922474057,0.00523596383546514,9,
116915.89,116909.97,117090.36,116915.89,116844.9,23.92409,0.00020456615291128443,,117247.58833333332,116664.36944444444,,1758268800000,0.0012681984583289934,0.0015690758990778196,0.002344449208886019,-0.0026556123493522987,0.010869389475504532,,2025-09-19 08:00:00,4,0,0.028793952370612948,-0.999585368193672,9,
116488.01,116915.88,116979.86,116488.01,116488.0,24.27904,0.00020813229965252475,,117213.80458333333,116678.4075,,1758272400000,0.0016646451618291247,0.0017188232441037994,0.002378771676111331,-0.006912345750792803,0.008752718175620178,,2025-09-19 09:00:00,4,0,-0.867331431404655,-0.49773103991769724,9,
116547.98,116488.01,116766.39,116547.98,116281.87,12.36012,0.00010606624373305617,,117187.03416666666,116694.73416666666,,1758276000000,0.0017158241479129743,0.0017207558746814924,0.002375989776889387,-0.0054824423863135685,0.01018891336806016,,2025-09-19 10:00:00,4,0,0.8633955506050571,0.5045276238179534,9,
116394.73,116547.99,116554.05,116394.73,116300.0,13.27788,0.00011405520156720376,,117159.1725,116710.10763888889,,1758279600000,0.001728593252979504,0.0017263839937920842,0.002379997539971469,-0.005712117902596625,0.0096010993006721,,2025-09-19 11:00:00,4,0,-0.981793321911633,0.18995229150952744,9,
116161.76,116394.73,116529.08,116161.76,116133.66,23.7892,0.00020459457406231502,,117118.62999999999,116720.14097222223,,1758283200000,0.0017614562202758434,0.0017527707653475332,0.0023889311155846477,-0.0083068410595043,0.006257830951245769,,2025-09-19 12:00:00,4,0,0.44463517918069595,0.8957117602415134,9,
116263.11,116162.45,116464.22,116263.11,112862.07,53.84006,0.0004673759669712092,,117069.42666666668,116735.02847222221,,1758286800000,0.0018690236584062976,0.001656348957491341,0.00237554816297239,-0.01005483550073527,0.009305397521217174,,2025-09-19 13:00:00,4,0,0.9580728994622503,-0.2865245527280287,9,
115894.79,116263.12,116479.11,115894.79,115800.75,54.6807,0.00047114889036292565,,116995.96,116743.33305555556,,1758290400000,0.0020322308390733745,0.001675790267407964,0.0024051185662724794,-0.014985807593687506,0.00518600419820614,,2025-09-19 14:00:00,4,0,-0.31150579268639433,0.95024425340163,9,
115884.03,115894.79,116325.23,115884.03,115405.63,26.69138,0.00023035302083866427,,116925.14624999999,116743.02958333335,,1758294000000,0.0017123178846808356,0.001679338258673111,0.002323229476432121,-0.014453806297410998,-0.0001885150261574653,,2025-09-19 15:00:00,4,0,-0.00785390088690387,-0.9999691576448039,9,
116088.67,115884.02,116202.66,116088.67,115405.63,11.82959,0.00010206810551349082,,116863.31791666667,116743.31597222222,,1758297600000,0.0019656222135532608,0.0017455540616822711,0.0023267396873473518,-0.012620973177837946,0.00017765440187877957,,2025-09-19 16:00:00,4,0,0.17450751832261469,0.9846558414232266,9,
115542.72,116088.68,116093.18,115542.72,115538.68,16.6282,0.0001436873632856415,,116778.43416666666,116730.39277777777,,1758301200000,0.002196936873692469,0.0019361313766294028,0.002354076009654216,-0.017326171226671017,-0.007988705383616623,,2025-09-19 17:00:00,4,0,0.9822872507293535,-0.18738131458223936,9,
115407.48,115542.72,115631.92,115407.48,115274.79,17.45069,0.00015116928936697628,,116677.3925,116716.34569444445,,1758304800000,0.0021082016571030804,0.0018379583947516751,0.002357043535619562,-0.020580064172459056,-0.008687509164107099,,2025-09-19 18:00:00,4,0,-0.7901550123749468,-0.612907053653935,9,
115116.87,115407.49,115479.44,115116.87,113118.42,69.28868,0.0006047632581821559,,116578.3325,116692.96722222223,,1758308400000,0.002157744532462923,0.001822607440221043,0.002338380491816589,-0.02023451178188973,-0.014411372180097026,,2025-09-19 19:00:00,4,0,-0.22580126686709834,-0.9741733869703142,9,
115342.56,115116.86,115435.4,115342.56,115100.0,17.87207,0.0001550148208344932,,116487.19499999999,116672.17666666668,,1758312000000,0.002431262699602859,0.0018980436351207326,0.0023514125312426096,-0.01861058968333662,-0.012811765338223036,,2025-09-19 20:00:00,4,0,-0.36812455268342514,0.9297764858887474,9,
115467.97,115342.57,115715.26,115467.97,115306.07,35.52715,0.0003076038711729337,,116410.89333333333,116653.66916666666,,1758315600000,0.0024544769491781438,0.0019174756946929335,0.0023560321898110246,-0.01561169934563078,-0.01140868306140097,,2025-09-19 21:00:00,4,0,0.8620717430759804,0.5067862565124875,9,
115613.21,115465.4,116358.14,115613.21,115313.33,51.00211,0.0004405789797580475,,116350.49375000001,116636.41402777779,,1758319200000,0.0023553985471032424,0.0019327521406872087,0.002360802569358248,-0.012383011511769682,-0.010631670306201824,,2025-09-19 22:00:00,4,0,0.978688559588927,0.20535019680962427,9,
115632.39,115613.21,115632.39,115632.39,111722.7,27.04021,0.0002365119274907644,,116290.44625,116620.35055555556,,1758322800000,0.0023604454754188285,0.0019338281447089344,0.0023605324183512298,-0.012309699724608936,-0.009903076455171855,,2025-09-19 23:00:00,4,0,0.10192445579293058,0.9947921417619436,9,
115723.73,115631.3,115812.01,115723.73,115548.92,4.84866,4.190902588434764e-05,,116219.59291666666,116608.73569444443,,1758326400000,0.0022634623582075773,0.0018081212424869205,0.002352824935160091,-0.014481511095539967,-0.0071745881949211165,,2025-09-20 00:00:00,5,1,-0.8991762550099032,0.4375866341952934,9,
115623.51,115723.73,115723.73,115623.51,115610.84,4.88668,4.225305835217903e-05,,116152.18374999998,116594.34625,,1758330000000,0.001495612951227377,0.0017977825597254435,0.0023517616816410582,-0.013799058744898285,-0.008880884591103033,,2025-09-20 01:00:00,5,1,-0.7949443533843698,-0.6066823510061145,9,
115606.4,115623.51,115623.51,115606.4,115444.0,9.28534,8.035222494822294e-05,,116089.94208333333,116579.12597222223,,1758333600000,0.0014141387032628474,0.0017947001656420842,0.0023510417510200408,-0.012756596487452643,-0.00939022089203756,,2025-09-20 02:00:00,5,1,-0.40673664307726315,0.9135454576419495,9,
115444.99,115606.39,115606.4,115444.99,115408.48,2.09528,1.8143053624074845e-05,,116026.08416666667,116566.15208333332,,1758337200000,0.0011316603749669208,0.001800450985124002,0.0023348349700700113,-0.013101570403490914,-0.008026526410109147,,2025-09-20 03:00:00,5,1,0.9652449302144244,0.2613469431528728,9,
115568.41,115445.0,115581.23,115568.41,115211.82,37.14815,0.0003217576516740633,,115966.82416666667,116555.92569444445,,1758340800000,0.0009856068548307847,0.001826120627482496,0.002338050817347008,-0.012156868946364474,-0.006330784024138003,,2025-09-20 04:00:00,5,1,0.8074754054844943,-0.5899012371046968,9,
115717.49,115568.4,115717.5,115717.49,115309.76,24.28857,0.00021014221556346565,,115917.76833333333,116536.61402777779,,1758344400000,0.0010125883583296,0.001860910608483983,0.0021905382513145075,-0.010071788461474274,-0.011873149837077546,,2025-09-20 05:00:00,5,1,-0.3802634127343961,-0.9248782281660599,9,
115700.46,115717.5,115724.33,115700.46,115625.85,10.46647,9.047500964124427e-05,,115877.38083333331,116514.88819444446,,1758348000000,0.0009357710919533817,0.0018335673308429129,0.0021831719145007497,-0.00830806543186502,-0.01333956197567343,,2025-09-20 06:00:00,5,1,-0.7996846584854729,0.6004202253280386,9,
115968.57,115700.46,115985.19,115968.57,115683.47,11.88674,0.000102578829085711,,115838.15541666666,116498.43319444446,,1758351600000,0.0012239256627948288,0.0018489906117586925,0.002200913763165367,-0.008052434873395686,-0.010112900760055221,,2025-09-20 07:00:00,5,1,0.1486724338955388,0.9888864987447127,9,
115701.42,115968.56,115968.57,115701.42,114863.64,17.89215,0.0001548953560437987,,115787.5525,116482.34166666666,,1758355200000,0.0015223185777277525,0.0018896371010736384,0.0021980100118125603,-0.01038755296649585,-0.009914341099234836,,2025-09-20 08:00:00,5,1,-0.6252426563368754,0.7804304073373923,9,
115672.79,115701.42,115974.6,115672.79,115671.32,21.85709,0.00018879279495193335,,115753.585,116470.15805555556,,1758358800000,0.0014887259150711779,0.0017602633803707993,0.0021774019699298468,-0.00699831682247809,-0.007526554480776104,,2025-09-20 09:00:00,5,1,-0.9502442534017098,-0.3115057926861508,9,
115747.54,115672.8,115961.28,115747.54,115672.79,8.7342,7.542886337592827e-05,,115720.23333333334,116461.66361111111,,1758362400000,0.0014997543888829452,0.001763081159324977,0.0021713513354821574,-0.00686790109961577,-0.0052561406005579014,,2025-09-20 10:00:00,5,1,-0.919821497321797,0.3923371166034224,9,
115894.05,115747.55,115982.0,115894.05,115747.54,5.31146,4.5838028426091576e-05,,115699.37166666666,116456.60694444444,,1758366000000,0.0013987029550686862,0.0017762238962130258,0.0021748764861295746,-0.00430156932362824,-0.0031316519541472188,,2025-09-20 11:00:00,5,1,-0.4886212414974423,0.8724960070725242,9,
115874.5,115894.06,115949.37,115874.5,115804.47,16.53991,0.0001427378734426543,,115687.40250000001,116452.01736111111,,1758369600000,0.0013934721913019946,0.0017332984486386708,0.0021743643834354585,-0.002472930850909938,-0.0028436826486306632,,2025-09-20 12:00:00,5,1,0.6087614290058603,0.79335334029343,9,
115915.8,115874.5,115951.95,115915.8,115859.49,7.18215,6.196365289069674e-05,,115672.93124999998,116449.14097222222,,1758373200000,0.0013397992749409218,0.0017238625835189827,0.0021733662836436623,-0.002987276015582241,-0.0017834552874582688,,2025-09-20 13:00:00,5,1,-0.8910065241878852,0.45399049974049416,9,
115970.36,115915.8,116036.0,115970.36,115883.3,10.7698,9.287255045177257e-05,,115676.08,116454.19305555556,,1758376800000,0.001333744468892716,0.0015999949204247767,0.002108698170396104,0.0006520569216270644,0.003146446383991419,,2025-09-20 14:00:00,5,1,0.5792811723390562,0.8151277957311287,9,
115986.69,115970.37,116284.07,115986.69,115946.93,46.94138,0.00040441408935887205,,115680.3575,116455.73972222222,,1758380400000,0.0010543401319389537,0.0015999360485293359,0.0020910941483442587,0.0008858856565481243,0.0009610328617835062,,2025-09-20 15:00:00,5,1,-0.9837286289497925,0.17966074859178727,9,
116027.94,115986.7,116057.24,116027.94,115886.5,17.10455,0.00014746501784283135,,115677.82708333334,116461.11722222222,,1758384000000,0.00047968982052836015,0.001559097058187357,0.002077159606357988,-0.000523134600473929,0.003348127424966929,,2025-09-20 16:00:00,5,1,0.01570731731268218,-0.999876632481647,9,
115821.72,116027.94,116079.46,115821.72,115817.28,12.62522,0.00010892622727018866,,115689.45208333334,116458.91888888889,,1758387600000,0.0008859351224885622,0.0012634332947816206,0.0020591203712926375,0.0024146912934022158,-0.0013647180548370663,,2025-09-20 17:00:00,5,1,-0.5620833778513468,0.8270805742750945,9,
115711.51,115821.72,115821.73,115711.51,115700.0,28.37618,0.0002451624159023485,,115702.12,116466.21569444444,,1758391200000,0.0009394526689260378,0.0012546116763456287,0.001894428580140289,0.0026344046330446513,0.004561052223817752,,2025-09-20 18:00:00,5,1,0.922874504690682,-0.38510082912391713,9,
115702.43,115711.51,115812.62,115702.43,115698.08,28.52426,0.00024645605999980475,,115726.51833333333,116467.23027777778,,1758394800000,0.0007794246378460211,0.0011244669789189877,0.001839718115465143,0.005086656716778437,0.0006317598520375611,,2025-09-20 19:00:00,5,1,-0.3995492028795788,0.9167117510309842,9,
115726.24,115702.0,115789.57,115726.24,115689.91,16.29648,0.0001408082793106058,,115742.505,116468.63180555556,,1758398400000,0.0007931479280673287,0.0010610968021731355,0.0018398531883926407,0.003326439087185218,0.0008727326443089822,,2025-09-20 20:00:00,5,1,-0.44463517918603607,0.8957117602388626,9,
115761.18,115726.24,115944.7,115761.18,115721.1,9.70464,8.379867332122565e-05,,115754.72208333334,116464.79041666667,,1758402000000,0.0007883002728838493,0.0010425258965475435,0.001790621907087599,0.002539318912422095,-0.0023835344632643363,,2025-09-20 21:00:00,5,1,0.6730125135142669,-0.7396310949745208,9,
115776.06,115762.2,115796.54,115776.06,115742.15,22.43013,0.0001937446941139125,,115761.5075,116453.90666666666,116064.03208333334,1758405600000,0.0007574664190718385,0.0010133644029475506,0.0017070415322824526,0.0014085760615070164,-0.0067229931719963165,,2025-09-20 22:00:00,5,1,0.015707317309865684,0.9998766324816913,9,
115685.62,115776.06,115776.06,115685.62,115622.61,23.59299,0.00020392444152398834,,115763.72541666665,116443.8825,116062.64708333334,1758409200000,0.0007666648589284898,0.0010273693078288511,0.001702892205400399,0.0004603381457393141,-0.006200123428621751,-0.002007275814086329,2025-09-20 23:00:00,5,1,0.995055569960977,0.09931974974613685,9,
115660.01,115685.62,115732.94,115660.01,115550.89,23.31551,0.00020160764347336443,,115761.07041666667,116434.2336111111,116061.00666666667,1758412800000,0.0007192014000544224,0.001015070171327639,0.0017024085276055234,-0.0005506217264168445,-0.005970706992315611,-0.0023770955599489163,2025-09-21 00:00:00,6,1,0.8673314314068925,0.49773103991379813,9,
115500.01,115660.0,115660.01,115500.01,115500.0,4.35422,3.768147246977023e-05,,115755.92458333333,116418.26083333333,116058.2511904762,1758416400000,0.0006174515222875418,0.0010389744159601316,0.0016799936730812726,-0.0010681218724462038,-0.009858889901890433,-0.003991965363413952,2025-09-21 01:00:00,6,1,-0.002617990882859605,-0.9999965730559967,9,
115690.76,115500.01,115700.0,115690.76,115441.83,10.68722,9.244131296888795e-05,,115759.43958333334,116400.765,116057.2857738095,1758420000000,0.0008825861591845024,0.0010945881338803988,0.001662429345911285,0.000729717385888673,-0.01077122740688674,-0.0013999643513609161,2025-09-21 02:00:00,6,1,0.318959309298025,-0.9477684100096009,9,
115669.42,115690.75,115716.0,115669.42,115516.47,7.16859,6.199381041135291e-05,,115768.79083333333,116374.00347222222,116057.33666666668,1758423600000,0.000884347321123684,0.0010530544173152545,0.0015180139036869997,0.0019440427860921705,-0.01638513132859254,7.392301302933113e-05,2025-09-21 03:00:00,6,1,-0.3632512304730205,-0.9316912275855326,9,
115494.23,115669.41,115669.42,115494.23,115494.22,10.89386,9.427618071962422e-05,,115765.7,116344.685,116055.80827380954,1758427200000,0.0010166177440667785,0.001079432783344784,0.0015250811170339352,-0.000641870905725983,-0.017949297462798497,-0.0022182961702275072,2025-09-21 04:00:00,6,1,0.9981876932545325,-0.06017747946861232,9,
115651.99,115494.22,115652.0,115651.99,115487.57,8.05531,6.968430834937276e-05,,115762.97083333334,116322.22041666666,116054.5700595238,1758430800000,0.001158850738624619,0.0010835644819130377,0.0015045467766966467,-0.0005660337084739675,-0.013792595922688777,-0.0017954426207972274,2025-09-21 05:00:00,6,1,-0.8673314314068863,0.49773103991380907,9,
115688.38,115653.21,115787.39,115688.38,115653.21,5.73714,4.9582204286141714e-05,,115762.46750000001,116302.58083333333,116054.29708333334,1758434400000,0.0011663363909704039,0.0010853632069772864,0.0014984292095369396,-0.00010440753649554324,-0.012075325849343899,-0.00039625265608522753,2025-09-21 06:00:00,6,1,0.8120835268923458,-0.5835412113553667,9,
115815.98,115687.2,115815.98,115815.98,115615.01,5.3085,4.586217123795206e-05,,115756.10958333332,116284.94152777777,116054.36011904762,1758438000000,0.0011975900413849474,0.0009971791988477282,0.001505893311447171,-0.0013157875448495115,-0.01084698334156231,9.144652075354642e-05,2025-09-21 07:00:00,6,1,-0.8633955506068228,-0.5045276238149317,9,
115629.6,115815.97,115819.06,115629.6,115540.18,6.80589,5.8842440004698716e-05,,115753.11708333333,116262.75263888888,116052.59303571428,1758441600000,0.001348653944471469,0.0009373614281515776,0.001506730650712685,-0.0006207356832784727,-0.01362823645024358,-0.002560847406118727,2025-09-21 08:00:00,6,1,-0.5877852522933502,0.8090169943743102,9,
115683.53,115629.59,115704.53,115683.53,115352.54,9.86949,8.539083683883573e-05,,115753.56458333333,116240.31805555554,116050.39916666668,1758445200000,0.0012379048061906832,0.0009413282284936893,0.001505745142942026,9.284811060572551e-05,-0.013770726764344321,-0.003175901168526951,2025-09-21 09:00:00,6,1,0.798110023332657,0.6025117348699075,9,
115522.32,115683.54,115708.33,115522.32,115505.21,8.62139,7.459329415769111e-05,,115744.18041666666,116217.14930555556,116047.39363095237,1758448800000,0.001194935853972568,0.0009724194586239368,0.0015099753548313449,-0.001945786493604884,-0.014234519240344357,-0.004351822524449989,2025-09-21 10:00:00,6,1,0.42577929156171385,-0.9048270524676001,9,
115603.44,115522.31,115694.74,115603.44,115522.31,7.61025,6.582872309533961e-05,,115732.07166666667,116196.87194444443,116046.27720238095,1758452400000,0.0012350665149927346,0.0009449064610622544,0.001509884770820588,-0.0025075489207599944,-0.012471616878408032,-0.001619815011529413,2025-09-21 11:00:00,6,1,-0.929776485887429,0.3681245526867551,9,
115688.95,115603.44,115747.23,115688.95,115603.44,8.73729,7.55299063547845e-05,,115724.34041666666,116176.79097222222,116045.75714285714,1758456000000,0.001109327224891446,0.0009602778426734065,0.0015109115899760298,-0.0016013014079888643,-0.01234330230525893,-0.0007546448185605792,2025-09-21 12:00:00,6,1,0.7163019434271956,-0.6977904598390714,9,
115661.66,115687.66,115747.06,115661.66,112000.0,17.28675,0.0001510161128115792,,115713.75125000002,116152.0363888889,116047.62357142856,1758459600000,0.0010113437942039425,0.0009565446517408206,0.0014730892333960914,-0.0021924534877902913,-0.015176000066074113,0.0027183802767449805,2025-09-21 13:00:00,6,1,0.9960410654107147,0.08889429686705613,9,
115500.04,115661.65,115691.15,115500.04,115500.0,12.47842,0.00010797868846912435,,115694.15458333334,116122.06486111111,116048.24119047618,1758463200000,0.001113825388209476,0.0009844467412549,0.0014592940630252002,-0.004055519013651532,-0.018340870857984304,0.0008991624340055626,2025-09-21 14:00:00,6,1,-0.010471784112693401,-0.9999451693655493,9,
115539.45,115500.03,115599.6,115539.45,115473.19,6.62211,5.731571972184248e-05,,115675.51958333333,116093.67444444445,116050.19761904764,1758466800000,0.0010143392528577876,0.0009880307867652137,0.0014602670864052407,-0.003855959679511578,-0.017384318011803734,0.002852858287467397,2025-09-21 15:00:00,6,1,0.7853169308804943,0.6190939493101519,9,
115316.01,115538.31,115549.9,115316.01,115228.78,16.18107,0.00014025990979520662,,115645.85583333333,116062.3336111111,116049.23464285713,1758470400000,0.0010787215697879978,0.001044921679508678,0.0014736684127944321,-0.006135849692755158,-0.019192745245382614,-0.0014009620378082621,2025-09-21 16:00:00,6,1,-0.864713440522552,0.502265533139246,9,
115628.18,115316.02,115629.58,115628.18,115249.96,21.10711,0.00018274146965614505,,115637.79166666664,116035.22597222222,116049.6544047619,1758474000000,0.001518805114747426,0.0011560678879614643,0.0015144164248837315,-0.0016710164552901086,-0.01659934650411854,0.0006102581170299715,2025-09-21 17:00:00,6,1,-0.8415107819467171,0.5402403204754572,9,
115530.9,115628.19,115665.52,115530.9,115513.98,11.52264,9.970257598272217e-05,,115630.26625,116003.25958333333,116050.50380952381,1758477600000,0.001460922903068719,0.001152623151608072,0.001489033813504256,-0.0015608646019743544,-0.01953264498888596,0.0012366949133446603,2025-09-21 18:00:00,6,1,-0.972369920398447,0.23344536385269615,9,
115480.05,115530.9,115530.9,115480.05,104350.53,16.18727,0.0001448043764596936,,115621.00041666666,115975.28375,116049.69386904762,1758481200000,0.0014392920549346733,0.0011551759115641452,0.0014565244091749611,-0.0019219993910238875,-0.01714346847945225,-0.0011769120084638152,2025-09-21 19:00:00,6,1,-0.8724960070736225,-0.48862124149548114,9,
115330.17,115480.05,118263.93,115330.17,115154.3,22.17189,0.00019072681050292994,,115604.4975,115944.7325,116046.88446428571,1758484800000,0.0014431652168971746,0.0011795492102060253,0.001460349032664146,-0.0034224735893951808,-0.018716009701704728,-0.00407574470767591,2025-09-21 20:00:00,6,1,0.46097437453486384,-0.8874134470595941,9,
115405.49,115330.18,115434.53,115405.49,115179.98,8.07146,6.997971215536674e-05,,115589.67708333333,115918.43083333335,116043.02732142857,1758488400000,0.001489952860010911,0.0011874489983512363,0.0014499302849018114,-0.00307261899023481,-0.016144354254389315,-0.005583632168235542,2025-09-21 21:00:00,6,1,-0.3802634127331833,-0.9248782281665585,9,
115538.91,115405.49,115545.43,115538.91,115188.0,15.01878,0.00013011821850974294,,115579.79583333332,115897.26569444445,116040.10452380951,1758492000000,0.0014889568611803304,0.0012152823864675154,0.0014429290699777347,-0.0020483509285079693,-0.013017713569126954,-0.0042319249669524606,2025-09-21 22:00:00,6,1,0.6902512402368381,0.7235697791861588,9,
115227.79,115538.9,115538.9,115227.79,115200.01,9.04097,7.839745848372112e-05,,115560.71958333334,115871.63041666668,116039.71470238095,1758495600000,0.0017632769888062643,0.0013209612336477143,0.0014725298147077758,-0.003957535949584812,-0.01576564745250275,-0.000568029637113332,2025-09-21 23:00:00,6,1,0.8372418338357397,0.5468328004750335,9,
