,TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO,Dominance,fag
262,1757541600,9/10/2025,22,113878.64,114028.89,113916.29,113760.54,487.67,55558063.69,57.3971659674572,43
263,1757545200,9/10/2025,23,113916.29,113969.15,113964.47,113916.29,15.64,1782225.87,57.3971659674572,43
264,1757548800,9/11/2025,0,113988.2,114031.78,113918.36,113716.57,477.94,54433095.43,57.584834857194,47
265,1757552400,9/11/2025,1,113918.36,114204.97,113940.31,113875.51,442,50390268.63,57.584834857194,47
266,1757556000,9/11/2025,2,113940.31,113982.06,113859.39,113763.28,345.4,39335957.51,57.584834857194,47
267,1757559600,9/11/2025,3,113859.39,114480.67,114439.71,113858.11,524.63,59921970.92,57.584834857194,47
268,1757563200,9/11/2025,4,114439.71,114440.94,114181.86,114117.93,321.67,36753919.82,57.584834857194,47
269,1757566800,9/11/2025,5,114181.86,114368.49,114305.49,114002.1,326.04,37230803.67,57.584834857194,47
270,1757570400,9/11/2025,6,114305.49,114497.34,114377.76,114116.72,273.1,31222972.69,57.584834857194,47
271,1757574000,9/11/2025,7,114377.76,114377.91,114125.5,114045.86,408.57,46637393.29,57.584834857194,47
272,1757577600,9/11/2025,8,114125.5,114237.13,114091.96,114029.15,298.52,34072936.95,57.584834857194,47
273,1757581200,9/11/2025,9,114091.96,114114.9,113924.71,113803.79,490.26,55860661.81,57.584834857194,47
274,1757584800,9/11/2025,10,113924.71,114149.1,114102.95,113913.54,389.84,44465484.31,57.584834857194,47
275,1757588400,9/11/2025,11,114102.95,114144.35,114045.47,113945.66,291.51,33244977.4,57.584834857194,47
276,1757592000,9/11/2025,12,114045.47,114513.46,114016.15,113582.03,2545.57,290303275.17,57.584834857194,47
277,1757595600,9/11/2025,13,114016.15,114752.73,114664.71,113457.52,2446.24,278829408.48,57.584834857194,47
278,1757599200,9/11/2025,14,114664.71,114703.31,114509.8,113974.74,2190.81,250509771.42,57.584834857194,47
279,1757602800,9/11/2025,15,114509.8,114740.42,114219.58,114040.32,1348.77,154368012.71,57.584834857194,47
280,1757606400,9/11/2025,16,114219.58,114627.26,114524.95,114216.63,908.23,103951554.12,57.584834857194,47
281,1757610000,9/11/2025,17,114524.95,114645.25,114628.14,114381.4,649.42,74384358.3,57.584834857194,47
282,1757613600,9/11/2025,18,114628.14,114653.2,114337.05,114143.51,714.39,81667507.97,57.584834857194,47
283,1757617200,9/11/2025,19,114337.05,114573.67,114472.67,114224.27,667.08,76314482.74,57.584834857194,47
284,1757620800,9/11/2025,20,114472.67,114536.42,114442.51,114305.76,503.94,57654110.85,57.584834857194,47
285,1757624400,9/11/2025,21,114442.51,114564.45,114530.72,114439.49,186.56,21363816.51,57.584834857194,47
286,1757628000,9/11/2025,22,114530.72,115305.26,115145.09,114484.4,1048.66,120593473.61,57.584834857194,47
287,1757631600,9/11/2025,23,115145.09,115238.26,115228.54,115143.53,28.57,3291145.97,57.584834857194,47
288,1757635200,9/12/2025,0,115537.84,116365.99,115902,115477.19,1633.64,189318185.52,57.4951068367935,50
289,1757638800,9/12/2025,1,115902,116069.01,115441.56,115431.8,1104.53,127847842.87,57.4951068367935,50
290,1757642400,9/12/2025,2,115441.56,115700.04,115442.81,115314.03,809.4,93500602.63,57.4951068367935,50
291,1757646000,9/12/2025,3,115442.81,115473.22,115252.29,115107.01,586.46,67601032.7,57.4951068367935,50
292,1757649600,9/12/2025,4,115252.29,115546.75,115412.52,115138.43,602.47,69500384.8,57.4951068367935,50
293,1757653200,9/12/2025,5,115412.52,115711.32,115666.98,115373.12,433.94,50145394.13,57.4951068367935,50
294,1757656800,9/12/2025,6,115666.98,115667,115357.24,115315.33,235.54,27194277.17,57.4951068367935,50
295,1757660400,9/12/2025,7,115357.24,115440.06,115142.87,115136.49,478.48,55143432.94,57.4951068367935,50
296,1757664000,9/12/2025,8,115142.87,115305.36,115090.98,114998.04,555.45,63937508.81,57.4951068367935,50
297,1757667600,9/12/2025,9,115090.98,115162.18,115068.03,114917.44,409.16,47061327.35,57.4951068367935,50
298,1757671200,9/12/2025,10,115068.03,115114.43,115016.49,114969.24,287.64,33086685.8,57.4951068367935,50
299,1757674800,9/12/2025,11,115016.49,115171.45,114959.45,114947.52,290.15,33373978.15,57.4951068367935,50
300,1757678400,9/12/2025,12,114959.45,115201.82,115126.82,114785.3,609.5,70101788.43,57.4951068367935,50
301,1757682000,9/12/2025,13,115126.82,115266.7,115208.98,114861.68,866.97,99734212.62,57.4951068367935,50
302,1757685600,9/12/2025,14,115208.98,115530.36,115319.21,114901.29,1770.44,203931386.48,57.4951068367935,50
303,1757689200,9/12/2025,15,115319.21,115341.05,115171.01,114997.57,722.45,83203478.31,57.4951068367935,50
304,1757692800,9/12/2025,16,115171.01,115573.83,115548.47,115079.88,973.65,112331413.85,57.4951068367935,50
305,1757696400,9/12/2025,17,115548.47,116012.28,115894.51,115457.59,1772.87,205351074.96,57.4951068367935,50
306,1757700000,9/12/2025,18,115894.51,116590.03,116571.62,115850.95,2009.39,233765259.9,57.4951068367935,50
307,1757703600,9/12/2025,19,116571.62,116816.49,116791.09,116331.59,2151.31,250820073.19,57.4951068367935,50
308,1757707200,9/12/2025,20,116791.09,116791.1,116268.37,116088.57,1125.33,130937554.43,57.4951068367935,50
309,1757710800,9/12/2025,21,116268.37,116268.41,115967.76,115864.12,569.26,66072116.67,57.4951068367935,50
310,1757714400,9/12/2025,22,115967.76,116449.54,116118.57,115966.98,478.07,55542354.02,57.4951068367935,50
311,1757718000,9/12/2025,23,116118.57,116120.31,116094.85,116094.65,6.5,754751.65,57.4951068367935,50
312,1757721600,9/13/2025,0,116116.26,116361.05,116291.31,116047.75,445.39,51745142.13,56.818080649422,53
313,1757725200,9/13/2025,1,116291.31,116347.83,115840.61,115685.83,563.81,65422003.38,56.818080649422,53
314,1757728800,9/13/2025,2,115840.61,116066.45,115952.3,115773.31,293.11,33993782.14,56.818080649422,53
315,1757732400,9/13/2025,3,115952.3,116079.57,116025.12,115920.14,328.73,38130928.51,56.818080649422,53
316,1757736000,9/13/2025,4,116025.12,116025.3,115773.92,115760.41,157.29,18226738.55,56.818080649422,53
317,1757739600,9/13/2025,5,115773.92,115922.36,115787.82,115743.92,165.84,19205037.02,56.818080649422,53
318,1757743200,9/13/2025,6,115787.82,115874.93,115809.48,115741.01,142.98,16555416.06,56.818080649422,53
319,1757746800,9/13/2025,7,115809.48,115925.99,115855.93,115780.77,105.99,12281308.1,56.818080649422,53
320,1757750400,9/13/2025,8,115855.93,116123.32,116045.33,115846.86,134.78,15633107.77,56.818080649422,53
321,1757754000,9/13/2025,9,116045.33,116104.53,116097.9,115942.52,222.36,25794750.92,56.818080649422,53
322,1757757600,9/13/2025,10,116097.9,116250.63,116016.7,115993.02,229.83,26687619.59,56.818080649422,53
323,1757761200,9/13/2025,11,116016.7,116083.58,116043.85,115961.45,156.64,18173442.38,56.818080649422,53
324,1757764800,9/13/2025,12,116043.85,116135.14,116070.19,115939.81,160.47,18618412.04,56.818080649422,53
325,1757768400,9/13/2025,13,116070.19,116074.32,115835.5,115709.21,262.05,30372078.49,56.818080649422,53
326,1757772000,9/13/2025,14,115835.5,116023.19,115867.53,115682.61,601.81,69733655.7,56.818080649422,53
327,1757775600,9/13/2025,15,115867.53,115986.84,115838.71,115696.9,312.13,36153518.91,56.818080649422,53
328,1757779200,9/13/2025,16,115838.71,115887.16,115406.27,115207.42,920.45,106340639.79,56.818080649422,53
329,1757782800,9/13/2025,17,115406.27,115649.37,115627.35,115250.78,588.21,67904635.31,56.818080649422,53
330,1757786400,9/13/2025,18,115627.35,115719.44,115706.54,115501.41,235.7,27253313.62,56.818080649422,53
331,1757790000,9/13/2025,19,115706.54,115870.49,115862.64,115646.48,268.1,31035105.9,56.818080649422,53
332,1757793600,9/13/2025,20,115862.64,116051.54,115972.38,115860.4,305.92,35482776.88,56.818080649422,53
333,1757797200,9/13/2025,21,115972.38,116046.95,115958.92,115908.61,168.7,19567666.91,56.818080649422,53
334,1757800800,9/13/2025,22,115958.92,115995.89,115937.47,115883.63,151.69,17586487.53,56.818080649422,53
335,1757804400,9/13/2025,23,115937.47,115937.62,115937.41,115937.36,0.6329,73374.61,56.818080649422,53
336,1757808000,9/14/2025,0,115971.92,116060.21,115990.29,115893.38,220.39,25565849.72,56.7363310329927,52
337,1757811600,9/14/2025,1,115990.29,116049.7,116023.34,115815.11,275.01,31879318.05,56.7363310329927,52
338,1757815200,9/14/2025,2,116023.34,116173.39,115925.15,115830.35,310.65,36036841.83,56.7363310329927,52
339,1757818800,9/14/2025,3,115925.15,115937.14,115748.13,115718.86,266.22,30830866.91,56.7363310329927,52
340,1757822400,9/14/2025,4,115748.13,115839.12,115815.55,115534.38,161.25,18659490.22,56.7363310329927,52
341,1757826000,9/14/2025,5,115815.55,115988.01,115938.86,115806.37,119.31,13830521.86,56.7363310329927,52
342,1757829600,9/14/2025,6,115938.86,116005.26,115804.39,115777.7,105.37,12209322.14,56.7363310329927,52
343,1757833200,9/14/2025,7,115804.39,115892.46,115867.63,115798.83,81.76,9472198.39,56.7363310329927,52
344,1757836800,9/14/2025,8,115867.63,116043.74,116001.47,115824.4,107.95,12517989.77,56.7363310329927,52
345,1757840400,9/14/2025,9,116001.47,116227.37,116114.96,115962.52,182.97,21247183.45,56.7363310329927,52
346,1757844000,9/14/2025,10,116114.96,116202.59,116095.63,116025.9,158.6,18418177.76,56.7363310329927,52
347,1757847600,9/14/2025,11,116095.63,116164.41,115873.47,115826.41,262.99,30488421.93,56.7363310329927,52
348,1757851200,9/14/2025,12,115873.47,115942.21,115841.37,115737.36,228.24,26441815.05,56.7363310329927,52
349,1757854800,9/14/2025,13,115841.37,115852.41,115413.52,115299.88,622.96,71936693.86,56.7363310329927,52
350,1757858400,9/14/2025,14,115413.52,115773.51,115477.76,115251,723.97,83581492.83,56.7363310329927,52
351,1757862000,9/14/2025,15,115477.76,115499.11,115294.4,115279.84,330.16,38092412.32,56.7363310329927,52
352,1757865600,9/14/2025,16,115294.4,115607.93,115543.56,115262.01,359.06,41449840.46,56.7363310329927,52
353,1757869200,9/14/2025,17,115543.56,115719,115625.67,115477.99,259.27,29977886.61,56.7363310329927,52
354,1757872800,9/14/2025,18,115625.67,115625.95,115456.32,115440.63,126.92,14663693.6,56.7363310329927,52
355,1757876400,9/14/2025,19,115456.32,115704.85,115704.85,115396.46,175.75,20303894.61,56.7363310329927,52
356,1757880000,9/14/2025,20,115704.85,115915.56,115868.32,115697.74,279.88,32412678.13,56.7363310329927,52
357,1757883600,9/14/2025,21,115868.32,116150.69,116119.03,115667.4,363.95,42194079.81,56.7363310329927,52
358,1757887200,9/14/2025,22,116119.03,116138.53,116068.85,115879.26,453.46,52613587.82,56.7363310329927,52
359,1757890800,9/14/2025,23,116068.85,116070.09,116050.75,116048.4,4.676,542692.73,56.7363310329927,52
360,1757894400,9/15/2025,0,115351.87,115352.14,115139.85,115035.72,1217.68,140270355.44,57.0042700951324,51
361,1757898000,9/15/2025,1,115139.85,115342.28,115297.83,114899.12,694.15,79886431.8,57.0042700951324,51
362,1757901600,9/15/2025,2,115297.83,115508.86,115444.89,115281.83,344.63,39783399.62,57.0042700951324,51
363,1757905200,9/15/2025,3,115444.89,115645.92,115507.62,115429.8,177.34,20487502.52,57.0042700951324,51
364,1757908800,9/15/2025,4,115507.62,116211.18,116119.61,115469.57,632.84,73386635.44,57.0042700951324,51
365,1757912400,9/15/2025,5,116119.61,116619.7,116577.24,116078.36,597.55,69521932.81,57.0042700951324,51
366,1757916000,9/15/2025,6,116577.24,116808.07,116175.38,116110.56,572.28,66675350.22,57.0042700951324,51
367,1757919600,9/15/2025,7,116175.38,116446.88,115881.46,115703.3,536.6,62261663.84,57.0042700951324,51
368,1757923200,9/15/2025,8,115881.46,115881.56,114799.14,114773.42,995.59,114825228.38,57.0042700951324,51
369,1757926800,9/15/2025,9,114799.14,115224.38,114925.78,114694.67,819.96,94243884.75,57.0042700951324,51
370,1757930400,9/15/2025,10,114925.78,114996.16,114843.04,114788.6,406.86,46740367.74,57.0042700951324,51
371,1757934000,9/15/2025,11,114843.04,115251.45,115115.55,114800.64,450.89,51856247.47,57.0042700951324,51
372,1757937600,9/15/2025,12,115115.55,115129.43,114771.84,114726.66,674.71,77518030.16,57.0042700951324,51
373,1757941200,9/15/2025,13,114771.84,115127.02,114714.91,114427.7,1670.99,191822350.92,57.0042700951324,51
374,1757944800,9/15/2025,14,114714.91,115077.42,114726.38,114496.05,1321.08,151659350.03,57.0042700951324,51
375,1757948400,9/15/2025,15,114726.38,114960.94,114903.5,114459.86,1262.69,144779145.31,57.0042700951324,51
376,1757952000,9/15/2025,16,114903.5,114972.82,114714.25,114651.83,1065.46,122273370.34,57.0042700951324,51
377,1757955600,9/15/2025,17,114714.25,115161.76,115160.2,114658.12,917.74,105406076.49,57.0042700951324,51
378,1757959200,9/15/2025,18,115160.2,115385.83,115337.95,114930.43,811.23,93357915.24,57.0042700951324,51
379,1757962800,9/15/2025,19,115337.95,115600.55,115335.99,115010.16,1615.21,186218967.31,57.0042700951324,51
380,1757966400,9/15/2025,20,115335.99,115540.19,115419.85,115244.43,647.5,74703343.16,57.0042700951324,51
381,1757970000,9/15/2025,21,115419.85,115568.46,115558.28,115331.3,385.37,44490519.59,57.0042700951324,51
382,1757973600,9/15/2025,22,115558.28,115647.68,115341.46,115277.59,361.01,41676344.05,57.0042700951324,51
383,1757977200,9/15/2025,23,115341.46,115351.09,115347.91,115339.62,1.577,181948.7,57.0042700951324,51
384,1757980800,9/16/2025,0,115401.06,115401.38,115113.1,114996.8,557.38,64214244.1,57.3855876090971,50
385,1757984400,9/16/2025,1,115113.1,115556.15,115069.36,115057.16,501.54,57814132.57,57.3855876090971,50
386,1757988000,9/16/2025,2,115069.36,115268.7,115069.44,115069.22,264.63,30473153.54,57.3855876090971,50
387,1757991600,9/16/2025,3,115069.44,115471.14,115357.75,115069.24,269.28,31047357.71,57.3855876090971,50
388,1757995200,9/16/2025,4,115357.75,115589.48,115547.06,114982.88,393.4,45375825.64,57.3855876090971,50
389,1757998800,9/16/2025,5,115547.06,115987.18,115971.82,115492.23,543.54,62937822.79,57.3855876090971,50
390,1758002400,9/16/2025,6,115971.82,116044.73,115808.09,115638.65,322.05,37311468.24,57.3855876090971,50
391,1758006000,9/16/2025,7,115808.09,115931.56,115874.43,115758.72,238.25,27601293.9,57.3855876090971,50
392,1758009600,9/16/2025,8,115874.43,116019.16,115700.7,115571.73,373.65,43268429.56,57.3855876090971,50
393,1758013200,9/16/2025,9,115700.7,115759.64,115509.44,115485.88,251.31,29060024.9,57.3855876090971,50
394,1758016800,9/16/2025,10,115509.44,115627.04,115408.04,115405.95,305.16,35247393.34,57.3855876090971,50
395,1758020400,9/16/2025,11,115408.04,115461.04,115317.88,115246.57,373.38,43070798.48,57.3855876090971,50
396,1758024000,9/16/2025,12,115317.88,115493.86,115471.81,115317.7,479.29,55319465.52,57.3855876090971,50
397,1758027600,9/16/2025,13,115471.81,115575.53,115208.94,114765.74,1678,193242354.99,57.3855876090971,50
398,1758031200,9/16/2025,14,115208.94,115339.79,115316.66,114840.78,1134.68,130598335.76,57.3855876090971,50
399,1758034800,9/16/2025,15,115316.66,115942.98,115941.03,115048.43,962.27,111007524.55,57.3855876090971,50
400,1758038400,9/16/2025,16,115941.03,116111.24,116099.99,115651.22,1007.13,116707999.83,57.3855876090971,50
401,1758042000,9/16/2025,17,116099.99,116929.23,116528.2,116090.83,2172.82,253342005.33,57.3855876090971,50
402,1758045600,9/16/2025,18,116528.2,116833.66,116469.22,116285.46,1001.25,116730236.91,57.3855876090971,50
403,1758049200,9/16/2025,19,116469.22,116872.5,116863.53,116445.77,1484.41,173188628.19,57.3855876090971,50
404,1758052800,9/16/2025,20,116863.53,116964.26,116898.3,116782.27,620.47,72522632.64,57.3855876090971,50
405,1758056400,9/16/2025,21,116898.3,117000.18,116861.11,116647.06,455.18,53169516.06,57.3855876090971,50
406,1758060000,9/16/2025,22,116861.11,117006.56,116900.56,116750.17,553.1,64661102.92,57.3855876090971,50
407,1758063600,9/16/2025,23,116900.56,116925.96,116924.83,116900.48,6.971,815081.27,57.3855876090971,50
408,1758067200,9/17/2025,0,116838.31,116880.88,116630.44,116615.14,466.81,54486993.02,57.5195624021587,51
409,1758070800,9/17/2025,1,116630.44,116819.7,116722.78,116579.09,461.55,53857096.01,57.5195624021587,51
410,1758074400,9/17/2025,2,116722.78,117134.98,116750.91,116618.51,741.5,86663503.57,57.5195624021587,51
411,1758078000,9/17/2025,3,116750.91,116806.58,116434.51,116434.31,477.39,55673262.82,57.5195624021587,51
412,1758081600,9/17/2025,4,116434.51,116541.06,116373.55,116220.73,249.6,29048314.38,57.5195624021587,51
413,1758085200,9/17/2025,5,116373.55,117254.18,117173.1,116372.87,934.62,109198891.74,57.5195624021587,51
414,1758088800,9/17/2025,6,117173.1,117330.03,117287.45,117043.79,513.13,60124954.83,57.5195624021587,51
415,1758092400,9/17/2025,7,117287.45,117331.11,117224.09,117183.48,307.53,36061833.27,57.5195624021587,51
416,1758096000,9/17/2025,8,117224.09,117255.98,116902.52,116741.91,533.38,62359422.47,57.5195624021587,51
417,1758099600,9/17/2025,9,116902.52,116902.61,116602.25,116601.35,283.65,33115302.77,57.5195624021587,51
418,1758103200,9/17/2025,10,116602.25,116647.07,116400.43,116304.91,336.57,39198101.79,57.5195624021587,51
419,1758106800,9/17/2025,11,116400.43,116406.89,116287.8,116285.71,259.54,30198148.2,57.5195624021587,51
420,1758110400,9/17/2025,12,116287.8,116542.86,116229.38,116131.81,621.72,72314813.04,57.5195624021587,51
421,1758114000,9/17/2025,13,116229.38,116361.59,116156.71,115944.59,1143.29,132793139.05,57.5195624021587,51
422,1758117600,9/17/2025,14,116156.71,116282.33,115650.79,115495.49,1485.43,172020203.72,57.5195624021587,51
423,1758121200,9/17/2025,15,115650.79,115929.23,115918.57,115577.28,681.49,78894858.04,57.5195624021587,51
424,1758124800,9/17/2025,16,115918.57,115918.77,115681.65,115437.99,860.92,99555425.94,57.5195624021587,51
425,1758128400,9/17/2025,17,115681.65,116329.63,115689.74,115599.2,1274.34,147703978.58,57.5195624021587,51
426,1758132000,9/17/2025,18,115689.74,116322.28,115257.89,114742.84,6019.42,695513173.29,57.5195624021587,51
427,1758135600,9/17/2025,19,115257.89,116030.76,115706.74,115122.87,2518.52,291385952.7,57.5195624021587,51
428,1758139200,9/17/2025,20,115706.74,116195.85,115671.24,115557.07,925.3,107208884.95,57.5195624021587,51
429,1758142800,9/17/2025,21,115671.24,116170.39,116090.13,115387.81,532.11,61614681.72,57.5195624021587,51
430,1758146400,9/17/2025,22,116090.13,116866.1,116613.06,116090.13,922.24,107352693.58,57.5195624021587,51
431,1758150000,9/17/2025,23,116613.06,116843.17,116838.58,116611.35,28.23,3296524.76,57.5195624021587,51
432,1758153600,9/18/2025,0,116488.17,116507.69,116384.87,116134.78,743.82,86550950.3,56.9091685352757,51
433,1758157200,9/18/2025,1,116384.87,116924.16,116698.8,116380.98,637.88,74425106.76,56.9091685352757,51
434,1758160800,9/18/2025,2,116698.8,117008.45,116996.73,116499.3,531.82,62079026.67,56.9091685352757,51
435,1758164400,9/18/2025,3,116996.73,117957.64,117634.76,116959.62,2253.18,264923690.58,56.9091685352757,51
436,1758168000,9/18/2025,4,117634.76,117803.22,117651,117291.76,712.42,83769681.81,56.9091685352757,51
437,1758171600,9/18/2025,5,117651,117651.19,117308.4,117224.49,366.12,42980593.17,56.9091685352757,51
438,1758175200,9/18/2025,6,117308.4,117361.25,117124.24,116933.82,545.47,63879848.68,56.9091685352757,51
439,1758178800,9/18/2025,7,117124.24,117267.86,117127.27,117088.53,287.11,33644947.59,56.9091685352757,51
440,1758182400,9/18/2025,8,117127.27,117447.42,117278.81,117054.84,378.51,44386280.81,56.9091685352757,51
441,1758186000,9/18/2025,9,117278.81,117392.33,117349.46,117169.04,410.66,48164991.57,56.9091685352757,51
442,1758189600,9/18/2025,10,117349.46,117361.56,117230.6,117131.62,308.31,36142963.57,56.9091685352757,51
443,1758193200,9/18/2025,11,117230.6,117351.31,117107.93,117063.71,445.16,52186375.38,56.9091685352757,51
444,1758196800,9/18/2025,12,117107.93,117333.77,117173.51,117031.09,580.2,68006837.34,56.9091685352757,51
445,1758200400,9/18/2025,13,117173.51,117708.6,117474.92,117068.14,1939.83,227685490.49,56.9091685352757,51
446,1758204000,9/18/2025,14,117474.92,117906.51,117699.91,117445.75,1612.15,189802699.87,56.9091685352757,51
447,1758207600,9/18/2025,15,117699.91,117757.13,117645.61,117386.12,1205.69,141751682.53,56.9091685352757,51
448,1758211200,9/18/2025,16,117645.61,117861.71,117629.81,117566.54,868.63,102267343.4,56.9091685352757,51
449,1758214800,9/18/2025,17,117629.81,117830.26,117642.64,117488.09,823.33,96866171.72,56.9091685352757,51
450,1758218400,9/18/2025,18,117642.64,117981.11,117888.63,117578.62,1228.01,144727775.14,56.9091685352757,51
451,1758222000,9/18/2025,19,117888.63,117888.99,117510.86,117248.93,989.23,116272724.71,56.9091685352757,51
452,1758225600,9/18/2025,20,117510.86,117720.86,117584.42,117396.04,578.68,68038827.75,56.9091685352757,51
453,1758229200,9/18/2025,21,117584.42,117584.54,117360.57,117360.57,292.76,34384207.56,56.9091685352757,51
454,1758232800,9/18/2025,22,117360.57,117389.96,117125.4,117120.32,454.49,53297709.46,56.9091685352757,51
455,1758236400,9/18/2025,23,117125.4,117125.71,116955.18,116942.81,69.5,8133184.02,56.9091685352757,51
456,1758240000,9/19/2025,0,117126.46,117481.24,117477.77,117075.68,629.64,73871010.93,56.9412844591307,52
457,1758243600,9/19/2025,1,117477.77,117510.96,117302.38,117182.56,494.28,57998285.86,56.9412844591307,52
458,1758247200,9/19/2025,2,117302.38,117347.19,117179.41,117113.19,470.57,55158006.45,56.9412844591307,52
459,1758250800,9/19/2025,3,117179.41,117351.13,117037.27,116940.34,543.49,63644297.28,56.9412844591307,52
460,1758254400,9/19/2025,4,117037.27,117153.12,117051.99,116762.67,551.01,64440196.12,56.9412844591307,52
461,1758258000,9/19/2025,5,117051.99,117076.53,116956.28,116863.7,251.52,29421237.07,56.9412844591307,52
462,1758261600,9/19/2025,6,116956.28,116956.44,116742.46,116701.16,401.57,46911450.1,56.9412844591307,52
463,1758265200,9/19/2025,7,116742.46,117050.81,116973.56,116741.1,573.28,67036837.72,56.9412844591307,52
464,1758268800,9/19/2025,8,116973.56,117153.78,116989.28,116947.41,379.67,44440263.51,56.9412844591307,52
465,1758272400,9/19/2025,9,116989.28,117054.31,116548.52,116542.24,600.11,70093626.64,56.9412844591307,52
466,1758276000,9/19/2025,10,116548.52,116617.93,116597.17,116497.37,590.41,68811463.08,56.9412844591307,52
467,1758279600,9/19/2025,11,116597.17,116616.23,116444.58,116362.51,675.86,78718331.94,56.9412844591307,52
468,1758283200,9/19/2025,12,116444.58,116581.61,116214.48,116180.92,978.67,113848825.35,56.9412844591307,52
469,1758286800,9/19/2025,13,116214.48,116520.88,116348.01,116111.8,1075.53,125083440.54,56.9412844591307,52
470,1758290400,9/19/2025,14,116348.01,116541.81,115954.41,115849.14,1477.79,171745665.73,56.9412844591307,52
471,1758294000,9/19/2025,15,115954.41,116008.71,115947.03,115514.72,1356.18,156964810.08,56.9412844591307,52
472,1758297600,9/19/2025,16,115947.03,116208.29,116152.97,115859.48,859.79,99767416.5,56.9412844591307,52
473,1758301200,9/19/2025,17,116152.97,116162.13,115605.16,115601.69,934.89,108287139.06,56.9412844591307,52
474,1758304800,9/19/2025,18,115605.16,115691.65,115475.45,115440.74,784.47,90655321.78,56.9412844591307,52
475,1758308400,9/19/2025,19,115475.45,115529.58,115176.64,115157.2,1701.32,196240789.62,56.9412844591307,52
476,1758312000,9/19/2025,20,115176.64,115502.04,115410.56,115150.85,663.34,76533610.78,56.9412844591307,52
477,1758315600,9/19/2025,21,115410.56,115616.4,115540.02,115379.32,282.62,32640617.57,56.9412844591307,52
478,1758319200,9/19/2025,22,115540.02,115727.11,115684.92,115540.01,241.43,27923233,56.9412844591307,52
479,1758322800,9/19/2025,23,115684.92,115687.44,115687.21,115684.84,1.739,201181.46,56.9412844591307,52
480,1758326400,9/20/2025,0,115701.97,115802.91,115795.68,115630.51,235,27188561.21,57.2353897443803,48
481,1758330000,9/20/2025,1,115795.68,115795.82,115702.99,115682.28,235.32,27235868.48,57.2353897443803,48
482,1758333600,9/20/2025,2,115702.99,115703.16,115670.77,115519.4,201.82,23332451.74,57.2353897443803,48
483,1758337200,9/20/2025,3,115670.77,115675.83,115527.35,115488.37,174.99,20225626.76,57.2353897443803,48
484,1758340800,9/20/2025,4,115527.35,115659.23,115647.16,115491.88,132.45,15306010.89,57.2353897443803,48
485,1758344400,9/20/2025,5,115647.16,115785.54,115784.44,115592.45,138.31,16001205.26,57.2353897443803,48
486,1758348000,9/20/2025,6,115784.44,115800.27,115774.95,115705.95,122.53,14183635.63,57.2353897443803,48
487,1758351600,9/20/2025,7,115774.95,116061.32,116041.27,115756.13,404.16,46857341.28,57.2353897443803,48
488,1758355200,9/20/2025,8,116041.27,116041.38,115783.9,115782.34,151.22,17529359.92,57.2353897443803,48
489,1758358800,9/20/2025,9,115783.9,115868.73,115740.06,115737.18,169.6,19638419.82,57.2353897443803,48
490,1758362400,9/20/2025,10,115740.06,115870.34,115818.66,115740.03,152.65,17680189.11,57.2353897443803,48
491,1758366000,9/20/2025,11,115818.66,115986.5,115957.12,115818.65,237.53,27530263.95,57.2353897443803,48
492,1758369600,9/20/2025,12,115957.12,116023.45,115953.16,115880.41,234.8,27223155.95,57.2353897443803,48
493,1758373200,9/20/2025,13,115953.16,116035.27,115998.69,115933.36,235.82,27351480.03,57.2353897443803,48
494,1758376800,9/20/2025,14,115998.69,116116.45,116051.55,115961.64,318.23,36921007.33,57.2353897443803,48
495,1758380400,9/20/2025,15,116051.55,116202.27,116069.33,116036.62,398.39,46260841.59,57.2353897443803,48
496,1758384000,9/20/2025,16,116069.33,116143.98,116116.05,115962.02,363.52,42191917.98,57.2353897443803,48
497,1758387600,9/20/2025,17,116116.05,116165.8,115906.84,115895.95,334.46,38792305.87,57.2353897443803,48
498,1758391200,9/20/2025,18,115906.84,115911.43,115792.88,115787.05,316.59,36670550.19,57.2353897443803,48
499,1758394800,9/20/2025,19,115792.88,115880.16,115775.62,115775.61,260.9,30215074.29,57.2353897443803,48
500,1758398400,9/20/2025,20,115775.62,115878.77,115800.8,115768.96,300.67,34827743.66,57.2353897443803,48
501,1758402000,9/20/2025,21,115800.8,116022.49,115865.44,115800.42,312.97,36275250.71,57.2353897443803,48
502,1758405600,9/20/2025,22,115865.44,115883,115852.5,115818.92,255.33,29578873.68,57.2353897443803,48
503,1758409200,9/20/2025,23,115852.5,115858.06,115852.66,115852.5,2.618,303343.99,57.2353897443803,48
504,1758412800,9/21/2025,0,115756.07,115810.39,115725.79,115623.15,396.26,45847652.41,57.068645678076,48
505,1758416400,9/21/2025,1,115725.79,115725.87,115570.88,115570.88,94.41,10918049.64,57.068645678076,48
506,1758420000,9/21/2025,2,115570.88,115776.24,115759.23,115519.74,151.18,17480593.66,57.068645678076,48
507,1758423600,9/21/2025,3,115759.23,115787.57,115735.24,115686.95,117.46,13594820.53,57.068645678076,48
508,1758427200,9/21/2025,4,115735.24,115742.44,115572.06,115568.16,80.72,9334440.12,57.068645678076,48
509,1758430800,9/21/2025,5,115572.06,115746.51,115746.51,115564.68,222.15,25686765.22,57.068645678076,48
510,1758434400,9/21/2025,6,115746.51,115867.9,115776.47,115746.51,289.82,33569620.19,57.068645678076,48
