TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO,Dominance,fag
1758207600,2025-09-18,15,117699.91,117757.13,117645.61,117386.12,1205.69,0.010252789728111,56.9091685352757,51.0
1758211200,2025-09-18,16,117645.61,117861.71,117629.81,117566.54,868.63,0.0073809106638154,56.9091685352757,51.0
1758214800,2025-09-18,17,117629.81,117830.26,117642.64,117488.09,823.33,0.0069979121488751,56.9091685352757,51.0
1758218400,2025-09-18,18,117642.64,117981.11,117888.63,117578.62,1228.01,0.0104231067870848,56.9091685352757,51.0
1758222000,2025-09-18,19,117888.63,117888.99,117510.86,117248.93,989.23,0.0084154268164489,56.9091685352757,51.0
1758225600,2025-09-18,20,117510.86,117720.86,117584.42,117396.04,578.68,0.0049221250433653,56.9091685352757,51.0
1758229200,2025-09-18,21,117584.42,117584.54,117360.57,117360.57,292.76,0.0024929487370172,56.9091685352757,51.0
1758232800,2025-09-18,22,117360.57,117389.96,117125.4,117120.32,454.49,0.0038775075384841,56.9091685352757,51.0
1758236400,2025-09-18,23,117125.4,117125.71,116955.18,116942.81,69.5,0.0005939769878785,56.9091685352757,51.0
1758240000,2025-09-19,0,117126.46,117481.24,117477.77,117075.68,629.64,0.0053657212020781,56.9412844591307,52.0
1758243600,2025-09-19,1,117477.77,117510.96,117302.38,117182.56,494.28,0.0042126627043099,56.9412844591307,52.0
1758247200,2025-09-19,2,117302.38,117347.19,117179.41,117113.19,470.57,0.004014648057889,56.9412844591307,52.0
1758250800,2025-09-19,3,117179.41,117351.13,117037.27,116940.34,543.49,0.0046408671263273,56.9412844591307,52.0
1758254400,2025-09-19,4,117037.27,117153.12,117051.99,116762.67,551.01,0.0047099195259462,56.9412844591307,52.0
1758258000,2025-09-19,5,117051.99,117076.53,116956.28,116863.7,251.52,0.002150377614186,56.9412844591307,52.0
1758261600,2025-09-19,6,116956.28,116956.44,116742.46,116701.16,401.57,0.0034380987263529,56.9412844591307,52.0
1758265200,2025-09-19,7,116742.46,117050.81,116973.56,116741.1,573.28,0.0049031052001783,56.9412844591307,52.0
1758268800,2025-09-19,8,116973.56,117153.78,116989.28,116947.41,379.67,0.0032442065431169,56.9412844591307,52.0
1758272400,2025-09-19,9,116989.28,117054.31,116548.52,116542.24,600.11,0.0051416688517133,56.9412844591307,52.0
1758276000,2025-09-19,10,116548.52,116617.93,116597.17,116497.37,590.41,0.0050648179631684,56.9412844591307,52.0
1758279600,2025-09-19,11,116597.17,116616.23,116444.58,116362.51,675.86,0.0058026464862162,56.9412844591307,52.0
1758283200,2025-09-19,12,116444.58,116581.61,116214.48,116180.92,978.67,0.0084131903130237,56.9412844591307,52.0
1758286800,2025-09-19,13,116214.48,116520.88,116348.01,116111.8,1075.53,0.0092457551161355,56.9412844591307,52.0
1758290400,2025-09-19,14,116348.01,116541.81,115954.41,115849.14,1477.79,0.0127269385761303,56.9412844591307,52.0
1758294000,2025-09-19,15,115954.41,116008.71,115947.03,115514.72,1356.18,0.0117090241282669,56.9412844591307,52.0
1758297600,2025-09-19,16,115947.03,116208.29,116152.97,115859.48,859.79,0.0074072842415991,56.9412844591307,52.0
1758301200,2025-09-19,17,116152.97,116162.13,115605.16,115601.69,934.89,0.0080740370081404,56.9412844591307,52.0
1758304800,2025-09-19,18,115605.16,115691.65,115475.45,115440.74,784.47,0.0067898348750564,56.9412844591307,52.0
1758308400,2025-09-19,19,115475.45,115529.58,115176.64,115157.2,1701.32,0.0147571547173158,56.9412844591307,52.0
1758312000,2025-09-19,20,115176.64,115502.04,115410.56,115150.85,663.34,0.00575044836431,56.9412844591307,52.0
1758315600,2025-09-19,21,115410.56,115616.4,115540.02,115379.32,282.62,0.002446674042914,56.9412844591307,52.0
1758319200,2025-09-19,22,115540.02,115727.11,115684.92,115540.01,241.43,0.0020875795974567,56.9412844591307,52.0
1758322800,2025-09-19,23,115684.92,115687.44,115687.21,115684.84,1.739,1.503200503175983e-05,56.9412844591307,52.0
1758326400,2025-09-20,0,115701.97,115802.91,115795.68,115630.51,235.0,0.0020303597826334,57.2353897443803,48.0
1758330000,2025-09-20,1,115795.68,115795.82,115702.99,115682.28,235.32,0.0020334056788634,57.2353897443803,48.0
1758333600,2025-09-20,2,115702.99,115703.16,115670.77,115519.4,201.82,0.001745378038834,57.2353897443803,48.0
1758337200,2025-09-20,3,115670.77,115675.83,115527.35,115488.37,174.99,0.0015142278489337,57.2353897443803,48.0
1758340800,2025-09-20,4,115527.35,115659.23,115647.16,115491.88,132.45,0.0011457669612942,57.2353897443803,48.0
1758344400,2025-09-20,5,115647.16,115785.54,115784.44,115592.45,138.31,0.0011952042160783,57.2353897443803,48.0
1758348000,2025-09-20,6,115784.44,115800.27,115774.95,115705.95,122.53,0.0010584795023582,57.2353897443803,48.0
1758351600,2025-09-20,7,115774.95,116061.32,116041.27,115756.13,404.16,0.0034855529854189,57.2353897443803,48.0
1758355200,2025-09-20,8,116041.27,116041.38,115783.9,115782.34,151.22,0.0013050922186343,57.2353897443803,48.0
1758358800,2025-09-20,9,115783.9,115868.73,115740.06,115737.18,169.6,0.001464821946833,57.2353897443803,48.0
1758362400,2025-09-20,10,115740.06,115870.34,115818.66,115740.03,152.65,0.0013181109246973,57.2353897443803,48.0
1758366000,2025-09-20,11,115818.66,115986.5,115957.12,115818.65,237.53,0.0020490722009607,57.2353897443803,48.0
1758369600,2025-09-20,12,115957.12,116023.45,115953.16,115880.41,234.8,0.002024969914363,57.2353897443803,48.0
1758373200,2025-09-20,13,115953.16,116035.27,115998.69,115933.36,235.82,0.0020331219609933,57.2353897443803,48.0
1758376800,2025-09-20,14,115998.69,116116.45,116051.55,115961.64,318.23,0.0027423404683381,57.2353897443803,48.0
1758380400,2025-09-20,15,116051.55,116202.27,116069.33,116036.62,398.39,0.0034313574339416,57.2353897443803,48.0
1758384000,2025-09-20,16,116069.33,116143.98,116116.05,115962.02,363.52,0.0031317947843911,57.2353897443803,48.0
1758387600,2025-09-20,17,116116.05,116165.8,115906.84,115895.95,334.46,0.0028835361260624,57.2353897443803,48.0
1758391200,2025-09-20,18,115906.84,115911.43,115792.88,115787.05,316.59,0.0027332190360071,57.2353897443803,48.0
1758394800,2025-09-20,19,115792.88,115880.16,115775.62,115775.61,260.9,0.0022528188946888,57.2353897443803,48.0
1758398400,2025-09-20,20,115775.62,115878.77,115800.8,115768.96,300.67,0.0025960967513663,57.2353897443803,48.0
1758402000,2025-09-20,21,115800.8,116022.49,115865.44,115800.42,312.97,0.0027004356056221,57.2353897443803,48.0
1758405600,2025-09-20,22,115865.44,115883.0,115852.5,115818.92,255.33,0.002203942622856,57.2353897443803,48.0
1758409200,2025-09-20,23,115852.5,115858.06,115852.66,115852.5,2.618,2.25973277609754e-05,57.2353897443803,48.0
1758412800,2025-09-21,0,115756.07,115810.39,115725.79,115623.15,396.26,0.0034243066432925,57.068645678076,48.0
1758416400,2025-09-21,1,115725.79,115725.87,115570.88,115570.88,94.41,0.0008165362677399,57.068645678076,48.0
1758420000,2025-09-21,2,115570.88,115776.24,115759.23,115519.74,151.18,0.0013068237759634,57.068645678076,48.0
1758423600,2025-09-21,3,115759.23,115787.57,115735.24,115686.95,117.46,0.0010148908256496,57.068645678076,48.0
1758427200,2025-09-21,4,115735.24,115742.44,115572.06,115568.16,80.72,0.000698103502781,57.068645678076,48.0
1758430800,2025-09-21,5,115572.06,115746.51,115746.51,115564.68,222.15,0.0019202858775356,57.068645678076,48.0
1758434400,2025-09-21,6,115746.51,115867.9,115776.47,115746.51,289.82,0.0025028290898137,57.068645678076,48.0
1758438000,2025-09-21,7,115776.47,115894.79,115894.79,115703.35,229.13,0.0019781409653428,57.068645678076,48.0
1758441600,2025-09-21,8,115894.79,115900.98,115701.82,115644.87,116.33,0.0010050175426663,57.068645678076,48.0
1758445200,2025-09-21,9,115701.82,115776.52,115756.66,115405.34,230.19,0.0019904679365093,57.068645678076,48.0
1758448800,2025-09-21,10,115756.66,115786.1,115587.98,115571.1,93.64,0.0008096956412537,57.068645678076,48.0
1758452400,2025-09-21,11,115587.98,115768.71,115684.39,115581.77,107.06,0.0009254977749065,57.068645678076,48.0
1758456000,2025-09-21,12,115684.39,115826.05,115745.95,115683.24,122.77,0.0010606319432357,57.068645678076,48.0
1758459600,2025-09-21,13,115745.95,115814.8,115730.15,115710.16,139.8,0.0012077576050644,57.068645678076,48.0
1758463200,2025-09-21,14,115730.15,115757.5,115572.74,115563.81,264.8,0.002290036395839,57.068645678076,48.0
1758466800,2025-09-21,15,115572.74,115676.94,115597.34,115537.33,207.68,0.0017964796507244,57.068645678076,48.0
1758470400,2025-09-21,16,115597.34,115624.81,115389.35,115282.09,462.86,0.0040098037446261,57.068645678076,48.0
1758474000,2025-09-21,17,115389.35,115699.32,115691.8,115331.36,343.41,0.0029713389221258,57.068645678076,48.0
1758477600,2025-09-21,18,115691.8,115731.89,115603.99,115592.54,165.12,0.0014278449715938,57.068645678076,48.0
1758481200,2025-09-21,19,115603.99,115604.53,115560.39,115396.41,223.16,0.0019317792899744,57.068645678076,48.0
1758484800,2025-09-21,20,115560.39,115579.59,115390.07,115390.07,264.12,0.002287679344247,57.068645678076,48.0
1758488400,2025-09-21,21,115390.07,115499.72,115473.38,115322.8,256.37,0.0022209618999243,57.068645678076,48.0
1758492000,2025-09-21,22,115473.38,115612.06,115592.95,115262.9,406.49,0.0035197199071048,57.068645678076,48.0
1758495600,2025-09-21,23,115592.95,115594.14,115591.44,115591.36,1.745,1.5096159508184138e-05,57.068645678076,48.0
1758499200,2025-09-22,0,115299.83,115439.04,114489.63,114382.66,2238.45,0.0195037148501619,57.1463806766456,47.0
1758502800,2025-09-22,1,114489.63,114827.47,114350.69,114336.85,1422.25,0.0124208546229173,57.1463806766456,47.0
1758506400,2025-09-22,2,114350.69,114681.92,114279.97,114233.48,1266.02,0.0110667576896506,57.1463806766456,47.0
1758510000,2025-09-22,3,114279.97,114736.35,114735.07,114279.96,435.89,0.0038041156372957,57.1463806766456,47.0
1758513600,2025-09-22,4,114735.07,114735.15,114506.05,114481.61,329.59,0.0028766493559155,57.1463806766456,47.0
1758517200,2025-09-22,5,114506.05,114617.08,113939.51,113937.94,471.28,0.0041280659285273,57.1463806766456,47.0
1758520800,2025-09-22,6,113939.51,113939.51,112910.45,112121.18,4844.21,0.042872764920341,57.1463806766456,47.0
1758524400,2025-09-22,7,112910.45,113086.82,112606.52,112570.1,1148.5,0.0101858480479001,57.1463806766456,47.0
1758528000,2025-09-22,8,112606.52,112875.38,112737.48,112544.15,765.82,0.0067940629117817,57.1463806766456,47.0
1758531600,2025-09-22,9,112737.48,112768.81,112434.16,112275.93,943.98,0.0083914579548528,57.1463806766456,47.0
1758535200,2025-09-22,10,112434.16,112936.62,112887.77,112363.91,681.28,0.0060434970695319,57.1463806766456,47.0
1758538800,2025-09-22,11,112887.77,113062.77,112974.28,112774.99,732.46,0.0064855428396228,57.1463806766456,47.0
1758542400,2025-09-22,12,112974.28,112974.59,112839.14,112620.09,932.27,0.0082639790550483,57.1463806766456,47.0
1758546000,2025-09-22,13,112839.14,113257.46,113242.5,112493.45,1733.34,0.0153395902297923,57.1463806766456,47.0
1758549600,2025-09-22,14,113242.5,113549.37,113037.1,112870.39,1921.7,0.0169833068036981,57.1463806766456,47.0
1758553200,2025-09-22,15,113037.1,113118.4,112920.92,112666.53,1259.73,0.0111577346538301,57.1463806766456,47.0
1758556800,2025-09-22,16,112920.92,112975.18,112706.75,112684.49,1183.23,0.0104906686662346,57.1463806766456,47.0
1758560400,2025-09-22,17,112706.75,112724.33,112467.95,112349.02,1300.61,0.011559563229744,57.1463806766456,47.0
1758564000,2025-09-22,18,112467.95,112905.59,112528.97,112418.07,695.97,0.0061799430124311,57.1463806766456,47.0
1758567600,2025-09-22,19,112528.97,112684.79,112207.0,112027.44,1336.28,0.0118985194166566,57.1463806766456,47.0
1758571200,2025-09-22,20,112207.0,113045.52,112860.34,112067.94,1089.62,0.0096719331498477,57.1463806766456,47.0
1758574800,2025-09-22,21,112860.34,113063.18,113061.42,112690.5,634.47,0.0056178428883482,57.1463806766456,47.0
1758578400,2025-09-22,22,113061.42,113061.48,112735.45,112689.75,458.45,0.0040632322666286,57.1463806766456,47.0
1758582000,2025-09-22,23,112735.45,112776.85,112756.44,112735.44,10.05,8.91303195539239e-05,57.1463806766456,47.0
1758585600,2025-09-23,0,112747.85,112926.78,112492.54,112484.6,629.25,0.0055866472339237,57.7284919197184,40.0
1758589200,2025-09-23,1,112492.54,112602.68,112253.0,112238.88,547.73,0.0048745669464378,57.7284919197184,40.0
1758592800,2025-09-23,2,112253.0,112584.82,111913.99,111777.27,1118.38,0.0099773376685014,57.7284919197184,40.0
1758596400,2025-09-23,3,111913.99,112538.42,112432.29,111579.31,1007.71,0.0089827063448102,57.7284919197184,40.0
1758600000,2025-09-23,4,112432.29,112563.5,112536.44,111977.08,541.26,0.0048172373186401,57.7284919197184,40.0
1758603600,2025-09-23,5,112536.44,112970.02,112753.68,112518.89,495.43,0.0043941539118417,57.7284919197184,40.0
1758607200,2025-09-23,6,112753.68,113188.42,113062.88,112703.19,500.81,0.0044325419616067,57.7284919197184,40.0
1758610800,2025-09-23,7,113062.88,113189.42,113166.74,112969.9,524.12,0.0046337731914843,57.7284919197184,40.0
1758614400,2025-09-23,8,113166.74,113253.73,113210.2,113025.32,529.11,0.0046756414231083,57.7284919197184,40.0
1758618000,2025-09-23,9,113210.2,113356.34,113010.93,112957.66,485.01,0.0042880138515021,57.7284919197184,40.0
1758621600,2025-09-23,10,113010.93,113080.06,113044.69,112905.68,436.5,0.0038624851462448,57.7284919197184,40.0
1758625200,2025-09-23,11,113044.69,113167.7,113065.17,112769.19,420.09,0.0037175880288161,57.7284919197184,40.0
1758628800,2025-09-23,12,113065.17,113129.4,113019.89,112900.65,548.12,0.0048499050021952,57.7284919197184,40.0
1758632400,2025-09-23,13,113019.89,113097.81,113016.96,112804.99,975.29,0.0086329283367839,57.7284919197184,40.0
1758636000,2025-09-23,14,113016.96,113372.59,112725.13,112640.14,1497.44,0.0132619365310981,57.7284919197184,40.0
1758639600,2025-09-23,15,112725.13,113135.69,112948.01,112558.14,993.09,0.0087977020205181,57.7284919197184,40.0
1758643200,2025-09-23,16,112948.01,113021.85,112879.42,112552.17,976.35,0.0086542184354811,57.7284919197184,40.0
1758646800,2025-09-23,17,112879.42,112892.39,111990.35,111928.8,1478.39,0.0131681058196521,57.7284919197184,40.0
1758650400,2025-09-23,18,111990.35,112245.71,111818.51,111720.33,1446.74,0.0129256095910309,57.7284919197184,40.0
1758654000,2025-09-23,19,111818.51,112013.59,111689.74,111577.91,1203.64,0.0107698241631413,57.7284919197184,40.0
1758657600,2025-09-23,20,111689.74,112043.93,112034.88,111518.32,900.66,0.0080512607482668,57.7284919197184,40.0
1758661200,2025-09-23,21,112034.88,112245.2,112205.61,111945.77,406.02,0.0036209048260835,57.7284919197184,40.0
1758664800,2025-09-23,22,112205.61,112269.54,112216.57,112047.72,373.15,0.003326411493311,57.7284919197184,40.0
1758668400,2025-09-23,23,112216.57,112223.47,112209.72,112209.72,5.1,4.544875161636405e-05,57.7284919197184,40.0
1758672000,2025-09-24,0,112043.66,112425.74,112270.59,111874.52,795.26,0.0070884926606092,57.7214942049546,39.0
1758675600,2025-09-24,1,112270.59,112546.42,112485.73,112198.39,456.15,0.0040579064992156,57.7214942049546,39.0
1758679200,2025-09-24,2,112485.73,112536.92,112163.9,111937.07,1340.63,0.0119472291131577,57.7214942049546,39.0
1758682800,2025-09-24,3,112163.9,112260.45,111744.62,111732.98,692.3,0.0061860727433187,57.7214942049546,39.0
1758686400,2025-09-24,4,111744.62,112414.25,112214.67,111118.7,1345.47,0.0120221552128947,57.7214942049546,39.0
1758690000,2025-09-24,5,112214.67,112715.37,112684.42,112183.27,475.44,0.004225093522169,57.7214942049546,39.0
1758693600,2025-09-24,6,112684.42,112830.23,112647.24,112582.21,405.89,0.0036019379773417,57.7214942049546,39.0
1758697200,2025-09-24,7,112647.24,112787.77,112630.38,112512.12,362.93,0.003221936880647,57.7214942049546,39.0
1758700800,2025-09-24,8,112630.38,112677.79,112660.06,112457.47,505.67,0.0044909147942014,57.7214942049546,39.0
1758704400,2025-09-24,9,112660.06,112850.2,112774.57,112543.02,286.57,0.0025422586817035,57.7214942049546,39.0
1758708000,2025-09-24,10,112774.57,112999.42,112977.49,112710.74,404.64,0.0035841873773667,57.7214942049546,39.0
1758711600,2025-09-24,11,112977.49,113197.69,113066.08,112920.64,463.21,0.004096974858013,57.7214942049546,39.0
1758715200,2025-09-24,12,113066.08,113146.66,113106.37,112976.48,413.51,0.0036569047309592,57.7214942049546,39.0
1758718800,2025-09-24,13,113106.37,113273.21,112869.18,112852.32,1107.24,0.009798736977341,57.7214942049546,39.0
1758722400,2025-09-24,14,112869.18,113951.9,113779.96,112868.55,1684.55,0.0148374747992816,57.7214942049546,39.0
1758726000,2025-09-24,15,113779.96,113950.36,113410.01,113324.13,1254.16,0.0110438837105885,57.7214942049546,39.0
1758729600,2025-09-24,16,113410.01,113805.19,113780.47,113213.49,1256.49,0.0110606789952381,57.7214942049546,39.0
1758733200,2025-09-24,17,113780.47,114013.4,113821.1,113675.87,1065.64,0.0093611213035785,57.7214942049546,39.0
1758736800,2025-09-24,18,113821.1,113885.3,113707.66,113574.37,779.34,0.0068530008427243,57.7214942049546,39.0
1758740400,2025-09-24,19,113707.66,113744.59,113481.35,113346.21,568.1,0.0050042259767864,57.7214942049546,39.0
1758744000,2025-09-24,20,113481.35,113668.17,113565.95,113460.74,538.63,0.0047429245043497,57.7214942049546,39.0
1758747600,2025-09-24,21,113565.95,113645.39,113400.67,113357.93,294.61,0.0025964149245136,57.7214942049546,39.0
1758751200,2025-09-24,22,113400.67,113703.52,113391.34,113321.85,571.89,0.0050399112311496,57.7214942049546,39.0
1758754800,2025-09-24,23,113391.34,113417.18,113417.18,113390.83,3.749,3.305751699337724e-05,57.7214942049546,39.0
1758758400,2025-09-25,0,113360.69,113559.7,113096.92,113019.91,765.68,0.0067624336600471,57.8967108939386,41.0
1758762000,2025-09-25,1,113096.92,113403.77,112696.09,112492.98,1581.1,0.0140088609079861,57.8967108939386,41.0
1758765600,2025-09-25,2,112696.09,113207.65,112922.71,112541.65,1052.3,0.0093214080490442,57.8967108939386,41.0
1758769200,2025-09-25,3,112922.71,112927.47,112563.84,112245.47,900.4,0.0079979444347162,57.8967108939386,41.0
1758772800,2025-09-25,4,112563.84,112632.76,111756.43,111608.22,1485.12,0.0132601022132878,57.8967108939386,41.0
1758776400,2025-09-25,5,111756.43,112054.56,111759.44,111615.08,785.46,0.0070249723130743,57.8967108939386,41.0
1758780000,2025-09-25,6,111759.44,111876.18,111562.02,111536.16,671.2,0.0060112063502412,57.8967108939386,41.0
1758783600,2025-09-25,7,111562.02,111915.45,111802.24,111475.59,542.27,0.0048533490886213,57.8967108939386,41.0
1758787200,2025-09-25,8,111802.24,112077.13,111777.77,111736.15,543.18,0.0048557314028487,57.8967108939386,41.0
1758790800,2025-09-25,9,111777.77,112274.05,111609.35,111608.67,677.6,0.0060591596099424,57.8967108939386,41.0
1758794400,2025-09-25,10,111609.35,111902.67,111691.88,111567.57,483.14,0.0043245340493728,57.8967108939386,41.0
1758798000,2025-09-25,11,111691.88,111769.23,111392.6,111328.68,794.65,0.0071271080306583,57.8967108939386,41.0
1758801600,2025-09-25,12,111392.6,111712.96,111161.02,111156.77,1979.74,0.0177804588350024,57.8967108939386,41.0
1758805200,2025-09-25,13,111161.02,111767.92,111034.43,110669.26,3525.46,0.0317159832586648,57.8967108939386,41.0
1758808800,2025-09-25,14,111034.43,111790.01,111610.08,111012.03,2180.51,0.0195612826472916,57.8967108939386,41.0
1758812400,2025-09-25,15,111610.08,111661.95,111661.95,110925.95,1738.56,0.0156041356488267,57.8967108939386,41.0
1758816000,2025-09-25,16,111661.95,111748.7,111008.48,110964.5,1478.73,0.0132930830265507,57.8967108939386,41.0
1758819600,2025-09-25,17,111008.48,111017.21,108869.51,108687.38,4777.24,0.0436179236281861,57.8967108939386,41.0
1758823200,2025-09-25,18,108869.51,109859.88,109811.07,108664.26,2936.43,0.0268301715189181,57.8967108939386,41.0
1758826800,2025-09-25,19,109811.07,110011.46,109413.84,109351.4,1978.88,0.0180567540218026,57.8967108939386,41.0
1758830400,2025-09-25,20,109413.84,109531.59,109228.83,109115.24,1348.65,0.0123398912868372,57.8967108939386,41.0
1758834000,2025-09-25,21,109228.83,109719.44,109466.95,109131.12,750.53,0.0068579650229437,57.8967108939386,41.0
1758837600,2025-09-25,22,109466.95,109639.18,109485.0,109330.87,629.14,0.0057463570738218,57.8967108939386,41.0
1758841200,2025-09-25,23,109485.0,109526.84,109493.08,109485.0,12.77,0.0001166192579398,57.8967108939386,41.0
1758844800,2025-09-26,0,109061.11,109662.97,109540.68,108882.8,1444.1,0.0132047513696466,58.3377212540392,32.0
1758848400,2025-09-26,1,109540.68,109820.26,109744.61,109371.0,1323.24,0.0120683706523098,58.3377212540392,32.0
1758852000,2025-09-26,2,109744.61,109866.89,109688.79,109556.67,738.48,0.0067315614257562,58.3377212540392,32.0
1758855600,2025-09-26,3,109688.79,109698.37,109649.6,109362.37,666.7,0.0060846884220313,58.3377212540392,32.0
1758859200,2025-09-26,4,109649.6,109695.46,109413.25,109312.05,521.75,0.0047659898235422,58.3377212540392,32.0
1758862800,2025-09-26,5,109413.25,109656.11,109321.76,109154.05,606.27,0.0055429231023912,58.3377212540392,32.0
1758866400,2025-09-26,6,109321.76,109693.44,109431.35,109089.31,1028.94,0.0094048975958071,58.3377212540392,32.0
1758870000,2025-09-26,7,109431.35,109663.44,109408.89,109004.74,1908.66,0.0174531551382118,58.3377212540392,32.0
1758873600,2025-09-26,8,109408.89,109708.51,109671.35,109404.77,582.93,0.005318953017968,58.3377212540392,32.0
1758877200,2025-09-26,9,109671.35,109792.65,109657.26,109495.93,457.93,0.0041763410049508,58.3377212540392,32.0
1758880800,2025-09-26,10,109657.26,109661.56,108979.96,108792.54,1001.94,0.0091799246541425,58.3377212540392,32.0
1758884400,2025-09-26,11,108979.96,109276.77,109206.26,108695.14,828.86,0.0076000791862122,58.3377212540392,32.0
1758888000,2025-09-26,12,109206.26,109648.26,109460.37,108896.08,1560.35,0.0142712889702102,58.3377212540392,32.0
1758891600,2025-09-26,13,109460.37,109854.86,109745.99,109079.19,2247.92,0.0205177046954235,58.3377212540392,32.0
1758895200,2025-09-26,14,109745.99,109842.7,108912.59,108845.18,4111.73,0.0376531511081165,58.3377212540392,32.0
1758898800,2025-09-26,15,108912.59,109432.95,109097.8,108876.11,1164.97,0.0106745167159906,58.3377212540392,32.0
1758902400,2025-09-26,16,109097.8,109694.22,109526.49,109096.83,1283.78,0.0117305337996867,58.3377212540392,32.0
1758906000,2025-09-26,17,109526.49,110078.88,109981.62,109463.54,1497.6,0.0136342101171131,58.3377212540392,32.0
1758909600,2025-09-26,18,109981.62,110387.27,109808.99,109782.28,1445.99,0.0131462185389389,58.3377212540392,32.0
1758913200,2025-09-26,19,109808.99,109809.26,109248.61,109106.92,1480.5,0.0135343587592075,58.3377212540392,32.0
1758916800,2025-09-26,20,109248.61,109437.4,109386.09,109173.73,847.31,0.0077498522700893,58.3377212540392,32.0
1758920400,2025-09-26,21,109386.09,109608.73,109557.18,109285.0,494.6,0.0045175700685377,58.3377212540392,32.0
1758924000,2025-09-26,22,109557.18,109684.59,109641.61,109434.28,396.13,0.003614759292236,58.3377212540392,32.0
1758927600,2025-09-26,23,109641.61,109641.93,109627.43,109627.43,3.55,3.238097884749803e-05,58.3377212540392,32.0
1758931200,2025-09-27,0,109723.94,109740.38,109720.7,109559.44,306.9,0.0027983057105374,57.7527199034672,34.0
1758934800,2025-09-27,1,109720.7,109743.59,109514.5,109415.67,355.92,0.0032486925637142,57.7527199034672,34.0
1758938400,2025-09-27,2,109514.5,109567.64,109491.95,109415.69,294.75,0.0026919833967414,57.7527199034672,34.0
1758942000,2025-09-27,3,109491.95,109818.2,109644.58,109472.17,408.75,0.0037279407372187,57.7527199034672,34.0
1758945600,2025-09-27,4,109644.58,109822.37,109740.09,109606.5,433.53,0.0039511319657843,57.7527199034672,34.0
1758949200,2025-09-27,5,109740.09,109766.51,109718.64,109679.82,269.55,0.0024566708905871,57.7527199034672,34.0
1758952800,2025-09-27,6,109718.64,109720.83,109623.25,109575.53,199.99,0.0018240627246274,57.7527199034672,34.0
1758956400,2025-09-27,7,109623.25,109648.82,109478.6,109415.71,161.55,0.0014751487879232,57.7527199034672,34.0
1758960000,2025-09-27,8,109478.6,109478.78,109342.85,109331.35,339.3,0.0031019069215827,57.7527199034672,34.0
1758963600,2025-09-27,9,109342.85,109427.81,109380.87,109156.33,371.51,0.0033983198390584,57.7527199034672,34.0
1758967200,2025-09-27,10,109380.87,109555.02,109514.36,109345.72,307.22,0.0028063874042332,57.7527199034672,34.0
1758970800,2025-09-27,11,109514.36,109524.15,109389.56,109363.42,132.64,0.0012121465787153,57.7527199034672,34.0
1758974400,2025-09-27,12,109389.56,109561.0,109481.92,109322.65,313.43,0.0028635462603463,57.7527199034672,34.0
1758978000,2025-09-27,13,109481.92,109491.8,109396.78,109389.93,228.74,0.002090359189214,57.7527199034672,34.0
1758981600,2025-09-27,14,109396.78,109479.0,109379.11,109344.19,234.71,0.0021454145811897,57.7527199034672,34.0
1758985200,2025-09-27,15,109379.11,109506.14,109476.91,109285.03,501.24,0.0045807682550188,57.7527199034672,34.0
1758988800,2025-09-27,16,109476.91,109504.24,109472.56,109396.81,382.61,0.0034955001408304,57.7527199034672,34.0
1758992400,2025-09-27,17,109472.56,109497.11,109465.59,109334.27,442.49,0.0040435036607252,57.7527199034672,34.0
1758996000,2025-09-27,18,109465.59,109521.74,109510.95,109431.34,270.55,0.0024710468296939,57.7527199034672,34.0
1758999600,2025-09-27,19,109510.95,109524.98,109510.06,109467.85,208.72,0.0019061019524059,57.7527199034672,34.0
1759003200,2025-09-27,20,109510.06,109528.17,109489.85,109448.95,209.86,0.0019167224028644,57.7527199034672,34.0
1759006800,2025-09-27,21,109489.85,109573.23,109564.13,109488.94,171.06,0.0015615913881512,57.7527199034672,34.0
1759010400,2025-09-27,22,109564.13,109795.18,109695.48,109564.13,304.78,0.0027786861877926,57.7527199034672,34.0
1759014000,2025-09-27,23,109695.48,109699.42,109687.81,109687.27,3.824,3.486140676351404e-05,57.7527199034672,34.0
1759017600,2025-09-28,0,109727.42,109883.08,109706.62,109651.27,519.86,0.0047368952897933,57.7724894490836,34.0
1759021200,2025-09-28,1,109706.62,109749.03,109451.85,109432.39,685.48,0.0062575526817476,57.7724894490836,34.0
1759024800,2025-09-28,2,109451.85,109639.23,109541.27,109441.72,338.33,0.0030886225526685,57.7724894490836,34.0
1759028400,2025-09-28,3,109541.27,109622.6,109539.55,109506.91,183.03,0.0016706470636451,57.7724894490836,34.0
1759032000,2025-09-28,4,109539.55,109575.79,109472.99,109457.71,153.59,0.0014026206909945,57.7724894490836,34.0
1759035600,2025-09-28,5,109472.99,109502.87,109450.16,109445.07,124.06,0.0011333195898514,57.7724894490836,34.0
1759039200,2025-09-28,6,109450.16,109541.42,109505.44,109356.49,188.6,0.0017228813287075,57.7724894490836,34.0
1759042800,2025-09-28,7,109505.44,109632.25,109598.38,109443.2,190.69,0.001740540158004,57.7724894490836,34.0
1759046400,2025-09-28,8,109598.38,109673.18,109608.55,109521.68,356.96,0.0032569005291033,57.7724894490836,34.0
1759050000,2025-09-28,9,109608.55,109654.87,109608.61,109423.86,417.4,0.0038096995156552,57.7724894490836,34.0
